"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"UPDRS_3","B30","fivedasc_imp_total",-0.178,-0.109,-0.076,0.581,0.737,0.731,"","",""
"UPDRS_3","B30","fivedasc_anx_total",-0.358,-0.294,-0.168,0.253,0.353,0.45,"","",""
"UPDRS_3","B30","fivedasc_cimg_total",-0.16,-0.172,-0.123,0.62,0.593,0.582,"","",""
"UPDRS_3","B30","fivedasc_eimg_total",-0.082,0.067,0.046,0.8,0.837,0.837,"","",""
"UPDRS_3","B30","fivedasc_av_total",-0.192,-0.119,-0.107,0.549,0.712,0.63,"","",""
"UPDRS_3","B30","fivedasc_per_total",0.022,0.263,0.26,0.947,0.409,0.243,"","",""
"UPDRS_3","B30","boundlessMean",0.26,0.228,0.198,0.415,0.477,0.372,"","",""
"UPDRS_3","B30","anxiousEgoMean",-0.067,-0.151,-0.137,0.836,0.64,0.536,"","",""
"UPDRS_3","B30","visionaryMean",-0.135,-0.172,-0.137,0.676,0.594,0.536,"","",""
"UPDRS_3","B7","age",0.575,0.644,0.412,0.05,0.024,0.063,"","*",""
"UPDRS_3","B7","LED",-0.348,-0.275,-0.177,0.358,0.473,0.523,"","",""
"UPDRS_3","B7","severity",0.918,0.928,0.84,0,0,0,"***","***","***"
"UPDRS_3","B7","fivedasc_util_total",0.087,0.144,0.137,0.788,0.656,0.536,"","",""
"UPDRS_3","B7","fivedasc_sprit_total",0.14,0.228,0.198,0.663,0.477,0.372,"","",""
"UPDRS_3","B7","fivedasc_bliss_total",0.204,0.284,0.198,0.524,0.372,0.372,"","",""
"UPDRS_3","B7","fivedasc_insight_total",0.17,0.368,0.29,0.598,0.24,0.192,"","",""
"UPDRS_3","B7","fivedasc_dis_total",0.113,0.06,0.107,0.727,0.854,0.63,"","",""
"UPDRS_3","B7","fivedasc_imp_total",-0.212,-0.172,-0.168,0.509,0.594,0.45,"","",""
"UPDRS_3","B7","fivedasc_anx_total",-0.403,-0.343,-0.26,0.194,0.275,0.243,"","",""
"UPDRS_3","B7","fivedasc_cimg_total",-0.288,-0.284,-0.185,0.363,0.371,0.408,"","",""
"UPDRS_3","B7","fivedasc_eimg_total",-0.02,0.088,0.076,0.95,0.787,0.731,"","",""
"UPDRS_3","B7","fivedasc_av_total",-0.211,-0.151,-0.107,0.511,0.64,0.63,"","",""
"UPDRS_3","B7","fivedasc_per_total",-0.021,0.249,0.229,0.949,0.436,0.303,"","",""
"UPDRS_3","B7","boundlessMean",0.156,0.193,0.168,0.629,0.549,0.45,"","",""
"UPDRS_3","B7","anxiousEgoMean",-0.192,-0.217,-0.229,0.551,0.498,0.303,"","",""
"UPDRS_3","B7","visionaryMean",-0.167,-0.182,-0.107,0.605,0.571,0.63,"","",""
"UPDRS_3","bsl","age",0.359,0.497,0.273,0.252,0.104,0.25,"","",""
"UPDRS_3","bsl","LED",-0.512,-0.489,-0.377,0.159,0.181,0.168,"","",""
"UPDRS_3","bsl","severity",1,1,1,0,0,0,"***","***","***"
"UPDRS_3","bsl","fivedasc_util_total",0.139,0.182,0.152,0.667,0.573,0.545,"","",""
"UPDRS_3","bsl","fivedasc_sprit_total",0.162,0.259,0.212,0.614,0.417,0.381,"","",""
"UPDRS_3","bsl","fivedasc_bliss_total",0.247,0.308,0.212,0.439,0.331,0.381,"","",""
"UPDRS_3","bsl","fivedasc_insight_total",0.27,0.427,0.303,0.395,0.169,0.197,"","",""
"UPDRS_3","bsl","fivedasc_dis_total",0.223,0.203,0.212,0.487,0.528,0.381,"","",""
"UPDRS_3","bsl","fivedasc_imp_total",-0.114,-0.077,-0.121,0.725,0.817,0.638,"","",""
"UPDRS_3","bsl","fivedasc_anx_total",-0.405,-0.294,-0.212,0.192,0.354,0.381,"","",""
"UPDRS_3","bsl","fivedasc_cimg_total",-0.154,-0.193,-0.137,0.633,0.549,0.536,"","",""
"UPDRS_3","bsl","fivedasc_eimg_total",0.064,0.154,0.091,0.842,0.635,0.737,"","",""
"UPDRS_3","bsl","fivedasc_av_total",-0.166,-0.133,-0.091,0.606,0.683,0.737,"","",""
"UPDRS_3","bsl","fivedasc_per_total",0.08,0.301,0.242,0.805,0.342,0.311,"","",""
"UPDRS_3","bsl","boundlessMean",0.21,0.231,0.182,0.512,0.471,0.459,"","",""
"UPDRS_3","bsl","anxiousEgoMean",-0.076,-0.119,-0.121,0.815,0.716,0.638,"","",""
"UPDRS_3","bsl","visionaryMean",-0.046,-0.112,-0.091,0.888,0.733,0.737,"","",""
"UPDRS_4","A7","age",-0.153,-0.336,-0.251,0.636,0.286,0.315,"","",""
"UPDRS_4","A7","LED",0.261,0.227,0.195,0.498,0.557,0.522,"","",""
"UPDRS_4","A7","severity",0.109,0,-0.023,0.737,1,0.927,"","",""
"UPDRS_4","A7","fivedasc_util_total",0.411,0.442,0.389,0.184,0.15,0.12,"","",""
"UPDRS_4","A7","fivedasc_sprit_total",0.403,0.456,0.389,0.194,0.137,0.12,"","",""
"UPDRS_4","A7","fivedasc_bliss_total",0.35,0.276,0.251,0.264,0.385,0.315,"","",""
"UPDRS_4","A7","fivedasc_insight_total",0.381,0.29,0.251,0.221,0.361,0.315,"","",""
"UPDRS_4","A7","fivedasc_dis_total",0.518,0.493,0.434,0.085,0.104,0.082,"","",""
"UPDRS_4","A7","fivedasc_imp_total",-0.145,-0.138,-0.114,0.654,0.669,0.648,"","",""
"UPDRS_4","A7","fivedasc_anx_total",-0.2,-0.203,-0.16,0.533,0.528,0.522,"","",""
"UPDRS_4","A7","fivedasc_cimg_total",-0.386,-0.341,-0.299,0.215,0.278,0.234,"","",""
"UPDRS_4","A7","fivedasc_eimg_total",-0.024,-0.235,-0.206,0.941,0.463,0.411,"","",""
"UPDRS_4","A7","fivedasc_av_total",0.149,0.133,0.114,0.644,0.679,0.648,"","",""
"UPDRS_4","A7","fivedasc_per_total",0.295,0.428,0.343,0.352,0.165,0.17,"","",""
"UPDRS_4","A7","boundlessMean",0.395,0.391,0.343,0.204,0.208,0.17,"","",""
"UPDRS_4","A7","anxiousEgoMean",0.225,0.258,0.206,0.483,0.419,0.411,"","",""
"UPDRS_4","A7","visionaryMean",0.047,0.069,0.069,0.884,0.831,0.784,"","",""
"UPDRS_4","B30","age",-0.109,-0.321,-0.225,0.736,0.309,0.363,"","",""
"UPDRS_4","B30","LED",0.342,0.271,0.228,0.367,0.481,0.446,"","",""
"UPDRS_4","B30","severity",0.088,-0.009,-0.045,0.785,0.977,0.856,"","",""
"UPDRS_4","B30","fivedasc_util_total",0.39,0.431,0.36,0.21,0.161,0.145,"","",""
"UPDRS_4","B30","fivedasc_sprit_total",0.382,0.441,0.36,0.22,0.152,0.145,"","",""
"UPDRS_4","B30","fivedasc_bliss_total",0.325,0.266,0.225,0.303,0.403,0.363,"","",""
"UPDRS_4","B30","fivedasc_insight_total",0.362,0.266,0.225,0.247,0.403,0.363,"","",""
"UPDRS_4","B30","fivedasc_dis_total",0.492,0.477,0.405,0.104,0.117,0.101,"","",""
"UPDRS_4","B30","fivedasc_imp_total",-0.072,-0.101,-0.09,0.823,0.755,0.716,"","",""
"UPDRS_4","B30","fivedasc_anx_total",-0.154,-0.174,-0.135,0.633,0.588,0.585,"","",""
"UPDRS_4","B30","fivedasc_cimg_total",-0.393,-0.349,-0.317,0.207,0.266,0.202,"","",""
"UPDRS_4","B30","fivedasc_eimg_total",-0.062,-0.257,-0.225,0.849,0.42,0.363,"","",""
"UPDRS_4","B30","fivedasc_av_total",0.096,0.101,0.09,0.766,0.755,0.716,"","",""
"UPDRS_4","B30","fivedasc_per_total",0.248,0.404,0.315,0.438,0.193,0.202,"","",""
"UPDRS_4","B30","boundlessMean",0.373,0.376,0.315,0.233,0.228,0.202,"","",""
"UPDRS_4","B30","anxiousEgoMean",0.256,0.275,0.225,0.422,0.386,0.363,"","",""
"UPDRS_4","B30","visionaryMean",-0.005,0.037,0.045,0.988,0.91,0.856,"","",""
"UPDRS_4","B7","age",-0.074,-0.193,-0.146,0.819,0.547,0.559,"","",""
"UPDRS_4","B7","LED",0.163,0.019,0.036,0.674,0.962,0.905,"","",""
"UPDRS_4","B7","severity",0.278,0.231,0.187,0.382,0.47,0.453,"","",""
"UPDRS_4","B7","fivedasc_util_total",0.274,0.261,0.229,0.388,0.413,0.359,"","",""
"UPDRS_4","B7","fivedasc_sprit_total",0.261,0.277,0.229,0.413,0.383,0.359,"","",""
"UPDRS_4","B7","fivedasc_bliss_total",0.233,0.151,0.146,0.466,0.639,0.559,"","",""
"UPDRS_4","B7","fivedasc_insight_total",0.385,0.261,0.229,0.216,0.413,0.359,"","",""
"UPDRS_4","B7","fivedasc_dis_total",0.444,0.399,0.354,0.148,0.199,0.156,"","",""
"UPDRS_4","B7","fivedasc_imp_total",-0.055,-0.029,-0.021,0.866,0.928,0.934,"","",""
"UPDRS_4","B7","fivedasc_anx_total",-0.169,-0.139,-0.104,0.599,0.667,0.677,"","",""
"UPDRS_4","B7","fivedasc_cimg_total",-0.499,-0.493,-0.44,0.098,0.104,0.079,"","",""
"UPDRS_4","B7","fivedasc_eimg_total",0.101,-0.055,-0.062,0.754,0.866,0.802,"","",""
"UPDRS_4","B7","fivedasc_av_total",0.045,-0.038,-0.021,0.89,0.907,0.934,"","",""
"UPDRS_4","B7","fivedasc_per_total",0.233,0.336,0.27,0.467,0.285,0.278,"","",""
"UPDRS_4","B7","boundlessMean",0.293,0.214,0.187,0.356,0.504,0.453,"","",""
"UPDRS_4","B7","anxiousEgoMean",0.22,0.206,0.146,0.492,0.521,0.559,"","",""
"UPDRS_4","B7","visionaryMean",0.007,-0.008,0.021,0.983,0.979,0.934,"","",""
"UPDRS_4","bsl","age",-0.098,-0.321,-0.225,0.762,0.309,0.363,"","",""
"UPDRS_4","bsl","LED",0.361,0.271,0.228,0.339,0.481,0.446,"","",""
"UPDRS_4","bsl","severity",0.083,-0.009,-0.045,0.797,0.977,0.856,"","",""
"UPDRS_4","bsl","fivedasc_util_total",0.384,0.431,0.36,0.218,0.161,0.145,"","",""
"UPDRS_4","bsl","fivedasc_sprit_total",0.376,0.441,0.36,0.228,0.152,0.145,"","",""
"UPDRS_4","bsl","fivedasc_bliss_total",0.318,0.266,0.225,0.314,0.403,0.363,"","",""
"UPDRS_4","bsl","fivedasc_insight_total",0.357,0.266,0.225,0.255,0.403,0.363,"","",""
"UPDRS_4","bsl","fivedasc_dis_total",0.485,0.477,0.405,0.11,0.117,0.101,"","",""
"UPDRS_4","bsl","fivedasc_imp_total",-0.054,-0.101,-0.09,0.867,0.755,0.716,"","",""
"UPDRS_4","bsl","fivedasc_anx_total",-0.142,-0.174,-0.135,0.66,0.588,0.585,"","",""
"UPDRS_4","bsl","fivedasc_cimg_total",-0.393,-0.349,-0.317,0.206,0.266,0.202,"","",""
"UPDRS_4","bsl","fivedasc_eimg_total",-0.071,-0.257,-0.225,0.827,0.42,0.363,"","",""
"UPDRS_4","bsl","fivedasc_av_total",0.083,0.101,0.09,0.798,0.755,0.716,"","",""
"UPDRS_4","bsl","fivedasc_per_total",0.235,0.404,0.315,0.462,0.193,0.202,"","",""
"UPDRS_4","bsl","boundlessMean",0.366,0.376,0.315,0.241,0.228,0.202,"","",""
"UPDRS_4","bsl","anxiousEgoMean",0.263,0.275,0.225,0.409,0.386,0.363,"","",""
"UPDRS_4","bsl","visionaryMean",-0.018,0.037,0.045,0.957,0.91,0.856,"","",""
"UPDRS_SUM","A7","age",0.375,0.497,0.351,0.23,0.1,0.114,"","",""
"UPDRS_SUM","A7","LED",-0.277,-0.229,-0.088,0.47,0.554,0.749,"","",""
"UPDRS_SUM","A7","severity",0.901,0.897,0.748,0,0,0.001,"***","***","***"
"UPDRS_SUM","A7","fivedasc_util_total",0.347,0.305,0.229,0.269,0.336,0.303,"","",""
"UPDRS_SUM","A7","fivedasc_sprit_total",0.349,0.308,0.229,0.266,0.33,0.303,"","",""
"UPDRS_SUM","A7","fivedasc_bliss_total",0.424,0.431,0.29,0.169,0.162,0.192,"","",""
"UPDRS_SUM","A7","fivedasc_insight_total",0.421,0.462,0.382,0.173,0.13,0.086,"","",""
"UPDRS_SUM","A7","fivedasc_dis_total",0.271,0.063,0.076,0.394,0.846,0.731,"","",""
"UPDRS_SUM","A7","fivedasc_imp_total",-0.211,-0.091,-0.076,0.511,0.778,0.731,"","",""
"UPDRS_SUM","A7","fivedasc_anx_total",-0.474,-0.322,-0.229,0.119,0.307,0.303,"","",""
"UPDRS_SUM","A7","fivedasc_cimg_total",-0.179,-0.109,-0.062,0.578,0.736,0.783,"","",""
"UPDRS_SUM","A7","fivedasc_eimg_total",0.182,0.249,0.137,0.571,0.436,0.536,"","",""
"UPDRS_SUM","A7","fivedasc_av_total",0.029,0.074,-0.015,0.929,0.82,0.945,"","",""
"UPDRS_SUM","A7","fivedasc_per_total",0.121,0.312,0.321,0.708,0.324,0.149,"","",""
"UPDRS_SUM","A7","boundlessMean",0.396,0.326,0.26,0.203,0.301,0.243,"","",""
"UPDRS_SUM","A7","anxiousEgoMean",-0.111,-0.161,-0.137,0.732,0.617,0.536,"","",""
"UPDRS_SUM","A7","visionaryMean",0.078,0.032,0.046,0.81,0.923,0.837,"","",""
"UPDRS_SUM","B30","age",0.351,0.462,0.303,0.264,0.134,0.197,"","",""
"UPDRS_SUM","B30","LED",-0.249,-0.253,-0.145,0.519,0.511,0.596,"","",""
"UPDRS_SUM","B30","severity",0.901,0.916,0.788,0,0,0,"***","***","***"
"UPDRS_SUM","B30","fivedasc_util_total",0.381,0.343,0.242,0.222,0.276,0.311,"","",""
"UPDRS_SUM","B30","fivedasc_sprit_total",0.437,0.406,0.303,0.155,0.193,0.197,"","",""
"UPDRS_SUM","B30","fivedasc_bliss_total",0.457,0.483,0.303,0.135,0.115,0.197,"","",""
"UPDRS_SUM","B30","fivedasc_insight_total",0.47,0.531,0.394,0.123,0.079,0.086,"","",""
"UPDRS_SUM","B30","fivedasc_dis_total",0.354,0.203,0.182,0.258,0.528,0.459,"","",""
"UPDRS_SUM","B30","fivedasc_imp_total",-0.186,-0.084,-0.091,0.563,0.8,0.737,"","",""
"UPDRS_SUM","B30","fivedasc_anx_total",-0.392,-0.28,-0.182,0.208,0.379,0.459,"","",""
"UPDRS_SUM","B30","fivedasc_cimg_total",-0.084,-0.063,-0.046,0.795,0.846,0.837,"","",""
"UPDRS_SUM","B30","fivedasc_eimg_total",0.065,0.154,0.121,0.842,0.635,0.638,"","",""
"UPDRS_SUM","B30","fivedasc_av_total",-0.026,-0.028,-0.061,0.935,0.939,0.841,"","",""
"UPDRS_SUM","B30","fivedasc_per_total",0.142,0.378,0.333,0.66,0.227,0.153,"","",""
"UPDRS_SUM","B30","boundlessMean",0.448,0.392,0.273,0.145,0.21,0.25,"","",""
"UPDRS_SUM","B30","anxiousEgoMean",-0.001,-0.049,-0.03,0.997,0.886,0.947,"","",""
"UPDRS_SUM","B30","visionaryMean",0.045,-0.021,-0.061,0.89,0.956,0.841,"","",""
"UPDRS_SUM","B7","age",0.447,0.553,0.351,0.145,0.062,0.114,"","",""
"UPDRS_SUM","B7","LED",-0.289,-0.36,-0.235,0.45,0.341,0.394,"","",""
"UPDRS_SUM","B7","severity",0.91,0.921,0.84,0,0,0,"***","***","***"
"UPDRS_SUM","B7","fivedasc_util_total",0.247,0.291,0.198,0.439,0.359,0.372,"","",""
"UPDRS_SUM","B7","fivedasc_sprit_total",0.283,0.361,0.26,0.372,0.249,0.243,"","",""
"UPDRS_SUM","B7","fivedasc_bliss_total",0.319,0.431,0.26,0.312,0.162,0.243,"","",""
"UPDRS_SUM","B7","fivedasc_insight_total",0.37,0.536,0.351,0.236,0.073,0.114,"","",""
"UPDRS_SUM","B7","fivedasc_dis_total",0.314,0.242,0.168,0.32,0.449,0.45,"","",""
"UPDRS_SUM","B7","fivedasc_imp_total",-0.251,-0.263,-0.229,0.432,0.409,0.303,"","",""
"UPDRS_SUM","B7","fivedasc_anx_total",-0.486,-0.406,-0.382,0.109,0.19,0.086,"","",""
"UPDRS_SUM","B7","fivedasc_cimg_total",-0.337,-0.281,-0.185,0.284,0.377,0.408,"","",""
"UPDRS_SUM","B7","fivedasc_eimg_total",0.061,0.116,0.076,0.849,0.721,0.731,"","",""
"UPDRS_SUM","B7","fivedasc_av_total",-0.132,-0.144,-0.107,0.683,0.656,0.63,"","",""
"UPDRS_SUM","B7","fivedasc_per_total",0.162,0.41,0.29,0.616,0.186,0.192,"","",""
"UPDRS_SUM","B7","boundlessMean",0.312,0.34,0.229,0.323,0.28,0.303,"","",""
"UPDRS_SUM","B7","anxiousEgoMean",-0.1,-0.154,-0.168,0.757,0.632,0.45,"","",""
"UPDRS_SUM","B7","visionaryMean",-0.054,-0.056,-0.046,0.868,0.863,0.837,"","",""
"UPDRS_SUM","bsl","age",0.315,0.473,0.29,0.319,0.121,0.192,"","",""
"UPDRS_SUM","bsl","LED",-0.373,-0.549,-0.377,0.323,0.126,0.168,"","",""
"UPDRS_SUM","bsl","severity",0.869,0.858,0.718,0,0,0.001,"***","***","**"
"UPDRS_SUM","bsl","fivedasc_util_total",0.417,0.41,0.321,0.177,0.186,0.149,"","",""
"UPDRS_SUM","bsl","fivedasc_sprit_total",0.398,0.406,0.321,0.2,0.19,0.149,"","",""
"UPDRS_SUM","bsl","fivedasc_bliss_total",0.485,0.515,0.382,0.11,0.087,0.086,"","",""
"UPDRS_SUM","bsl","fivedasc_insight_total",0.524,0.585,0.473,0.08,0.046,0.033,"","*","*"
"UPDRS_SUM","bsl","fivedasc_dis_total",0.382,0.266,0.198,0.221,0.403,0.372,"","",""
"UPDRS_SUM","bsl","fivedasc_imp_total",-0.271,-0.368,-0.29,0.395,0.24,0.192,"","",""
"UPDRS_SUM","bsl","fivedasc_anx_total",-0.477,-0.48,-0.382,0.117,0.114,0.086,"","",""
"UPDRS_SUM","bsl","fivedasc_cimg_total",-0.145,-0.158,-0.154,0.654,0.624,0.491,"","",""
"UPDRS_SUM","bsl","fivedasc_eimg_total",0.219,0.193,0.137,0.494,0.549,0.536,"","",""
"UPDRS_SUM","bsl","fivedasc_av_total",0.033,0.046,0.015,0.918,0.888,0.945,"","",""
"UPDRS_SUM","bsl","fivedasc_per_total",0.231,0.462,0.351,0.47,0.13,0.114,"","",""
"UPDRS_SUM","bsl","boundlessMean",0.467,0.431,0.351,0.125,0.162,0.114,"","",""
"UPDRS_SUM","bsl","anxiousEgoMean",-0.055,-0.189,-0.198,0.865,0.556,0.372,"","",""
"UPDRS_SUM","bsl","visionaryMean",0.143,0.144,0.076,0.658,0.656,0.731,"","",""
"NPIQ_DIS","A7","age",0.282,0.174,0.144,0.375,0.588,0.529,"","",""
"NPIQ_DIS","A7","LED",0.323,0.06,0.09,0.397,0.879,0.748,"","",""
"NPIQ_DIS","A7","severity",0.061,-0.096,-0.08,0.851,0.767,0.727,"","",""
"NPIQ_DIS","A7","fivedasc_util_total",-0.055,0.05,-0.016,0.865,0.878,0.944,"","",""
"NPIQ_DIS","A7","fivedasc_sprit_total",-0.112,-0.082,-0.08,0.729,0.801,0.727,"","",""
"NPIQ_DIS","A7","fivedasc_bliss_total",-0.021,0.092,0.048,0.948,0.775,0.834,"","",""
"NPIQ_DIS","A7","fivedasc_insight_total",0.129,0.028,0.016,0.689,0.93,0.944,"","",""
"NPIQ_DIS","A7","fivedasc_dis_total",-0.102,-0.11,-0.08,0.751,0.733,0.727,"","",""
"NPIQ_DIS","A7","fivedasc_imp_total",0.383,0.22,0.176,0.219,0.491,0.442,"","",""
"NPIQ_DIS","A7","fivedasc_anx_total",0.317,0.387,0.272,0.316,0.214,0.234,"","",""
"NPIQ_DIS","A7","fivedasc_cimg_total",-0.035,0.23,0.161,0.914,0.473,0.483,"","",""
"NPIQ_DIS","A7","fivedasc_eimg_total",0.282,0.416,0.337,0.374,0.179,0.142,"","",""
"NPIQ_DIS","A7","fivedasc_av_total",-0.094,0.128,0.048,0.771,0.692,0.834,"","",""
"NPIQ_DIS","A7","fivedasc_per_total",-0.104,-0.011,-0.048,0.747,0.974,0.834,"","",""
"NPIQ_DIS","A7","boundlessMean",-0.017,-0.014,-0.048,0.957,0.965,0.834,"","",""
"NPIQ_DIS","A7","anxiousEgoMean",0.223,0.306,0.272,0.485,0.334,0.234,"","",""
"NPIQ_DIS","A7","visionaryMean",0.03,0.298,0.144,0.926,0.346,0.529,"","",""
"NPIQ_DIS","B30","age",0.413,0.382,0.304,0.182,0.221,0.182,"","",""
"NPIQ_DIS","B30","LED",0.405,0.285,0.209,0.28,0.457,0.453,"","",""
"NPIQ_DIS","B30","severity",-0.123,-0.086,-0.08,0.702,0.791,0.726,"","",""
"NPIQ_DIS","B30","fivedasc_util_total",0.077,0.082,0.048,0.812,0.8,0.833,"","",""
"NPIQ_DIS","B30","fivedasc_sprit_total",0.047,-0.007,-0.016,0.884,0.982,0.944,"","",""
"NPIQ_DIS","B30","fivedasc_bliss_total",0.126,0.111,0.112,0.695,0.732,0.623,"","",""
"NPIQ_DIS","B30","fivedasc_insight_total",0.117,0.011,0.016,0.717,0.974,0.944,"","",""
"NPIQ_DIS","B30","fivedasc_dis_total",0.018,0.014,0.048,0.956,0.965,0.833,"","",""
"NPIQ_DIS","B30","fivedasc_imp_total",0.214,0.139,0.112,0.503,0.666,0.623,"","",""
"NPIQ_DIS","B30","fivedasc_anx_total",0.407,0.414,0.304,0.189,0.181,0.182,"","",""
"NPIQ_DIS","B30","fivedasc_cimg_total",0.213,0.191,0.097,0.507,0.552,0.673,"","",""
"NPIQ_DIS","B30","fivedasc_eimg_total",0.284,0.235,0.208,0.371,0.462,0.362,"","",""
"NPIQ_DIS","B30","fivedasc_av_total",0.02,0.004,0.016,0.95,0.991,0.944,"","",""
"NPIQ_DIS","B30","fivedasc_per_total",-0.07,0.032,0.016,0.83,0.921,0.944,"","",""
"NPIQ_DIS","B30","boundlessMean",0.095,0.018,0.016,0.77,0.956,0.944,"","",""
"NPIQ_DIS","B30","anxiousEgoMean",0.29,0.41,0.337,0.361,0.186,0.141,"","",""
"NPIQ_DIS","B30","visionaryMean",0.15,0.178,0.08,0.643,0.579,0.726,"","",""
"NPIQ_DIS","B7","age",0.202,0.219,0.148,0.529,0.494,0.536,"","",""
"NPIQ_DIS","B7","LED",-0.369,-0.619,-0.512,0.328,0.075,0.079,"","",""
"NPIQ_DIS","B7","severity",0.132,0.016,0.037,0.683,0.962,0.877,"","",""
"NPIQ_DIS","B7","fivedasc_util_total",-0.483,-0.367,-0.26,0.111,0.24,0.279,"","",""
"NPIQ_DIS","B7","fivedasc_sprit_total",-0.435,-0.383,-0.297,0.158,0.219,0.216,"","",""
"NPIQ_DIS","B7","fivedasc_bliss_total",-0.464,-0.324,-0.186,0.129,0.304,0.439,"","",""
"NPIQ_DIS","B7","fivedasc_insight_total",-0.131,-0.234,-0.148,0.686,0.463,0.536,"","",""
"NPIQ_DIS","B7","fivedasc_dis_total",-0.24,-0.168,-0.074,0.453,0.602,0.757,"","",""
"NPIQ_DIS","B7","fivedasc_imp_total",0.128,-0.117,-0.074,0.691,0.717,0.757,"","",""
"NPIQ_DIS","B7","fivedasc_anx_total",0.307,0.09,0.074,0.333,0.781,0.757,"","",""
"NPIQ_DIS","B7","fivedasc_cimg_total",-0.086,-0.027,-0.056,0.792,0.933,0.816,"","",""
"NPIQ_DIS","B7","fivedasc_eimg_total",0.308,0.191,0.186,0.33,0.551,0.439,"","",""
"NPIQ_DIS","B7","fivedasc_av_total",-0.332,-0.317,-0.26,0.292,0.316,0.279,"","",""
"NPIQ_DIS","B7","fivedasc_per_total",-0.38,-0.359,-0.26,0.223,0.251,0.279,"","",""
"NPIQ_DIS","B7","boundlessMean",-0.393,-0.367,-0.26,0.207,0.24,0.279,"","",""
"NPIQ_DIS","B7","anxiousEgoMean",0.022,-0.199,-0.148,0.947,0.535,0.536,"","",""
"NPIQ_DIS","B7","visionaryMean",-0.157,-0.078,-0.074,0.625,0.809,0.757,"","",""
"NPIQ_DIS","bsl","age",0.276,0.226,0.205,0.384,0.48,0.367,"","",""
"NPIQ_DIS","bsl","LED",0.1,0.106,0,0.797,0.785,1,"","",""
"NPIQ_DIS","bsl","severity",-0.334,-0.272,-0.173,0.288,0.393,0.445,"","",""
"NPIQ_DIS","bsl","fivedasc_util_total",-0.075,-0.06,-0.047,0.816,0.853,0.835,"","",""
"NPIQ_DIS","bsl","fivedasc_sprit_total",-0.044,-0.145,-0.11,0.892,0.654,0.627,"","",""
"NPIQ_DIS","bsl","fivedasc_bliss_total",-0.061,-0.06,-0.047,0.85,0.853,0.835,"","",""
"NPIQ_DIS","bsl","fivedasc_insight_total",-0.068,-0.173,-0.142,0.834,0.591,0.532,"","",""
"NPIQ_DIS","bsl","fivedasc_dis_total",-0.061,-0.039,0.047,0.852,0.905,0.835,"","",""
"NPIQ_DIS","bsl","fivedasc_imp_total",0.081,0.109,0.047,0.803,0.735,0.835,"","",""
"NPIQ_DIS","bsl","fivedasc_anx_total",0.478,0.43,0.362,0.116,0.163,0.11,"","",""
"NPIQ_DIS","bsl","fivedasc_cimg_total",0.527,0.442,0.302,0.078,0.151,0.186,"","",""
"NPIQ_DIS","bsl","fivedasc_eimg_total",0.444,0.356,0.268,0.149,0.256,0.238,"","",""
"NPIQ_DIS","bsl","fivedasc_av_total",0.138,0.067,0.047,0.669,0.836,0.835,"","",""
"NPIQ_DIS","bsl","fivedasc_per_total",-0.215,-0.229,-0.142,0.503,0.473,0.532,"","",""
"NPIQ_DIS","bsl","boundlessMean",-0.063,-0.109,-0.079,0.845,0.735,0.729,"","",""
"NPIQ_DIS","bsl","anxiousEgoMean",0.216,0.254,0.205,0.5,0.426,0.367,"","",""
"NPIQ_DIS","bsl","visionaryMean",0.285,0.212,0.142,0.37,0.509,0.532,"","",""
"NPIQ_SEV","A7","age",0.196,0.191,0.11,0.541,0.552,0.627,"","",""
"NPIQ_SEV","A7","LED",0.152,-0.093,0,0.696,0.811,1,"","",""
"NPIQ_SEV","A7","severity",0.066,-0.042,-0.016,0.839,0.896,0.945,"","",""
"NPIQ_SEV","A7","fivedasc_util_total",0.021,0.014,-0.016,0.948,0.965,0.945,"","",""
"NPIQ_SEV","A7","fivedasc_sprit_total",-0.071,-0.131,-0.11,0.827,0.685,0.627,"","",""
"NPIQ_SEV","A7","fivedasc_bliss_total",0.065,0.078,0.047,0.84,0.81,0.835,"","",""
"NPIQ_SEV","A7","fivedasc_insight_total",0.174,0.018,0.016,0.589,0.957,0.945,"","",""
"NPIQ_SEV","A7","fivedasc_dis_total",-0.194,-0.233,-0.173,0.546,0.466,0.445,"","",""
"NPIQ_SEV","A7","fivedasc_imp_total",0.239,0.191,0.173,0.454,0.552,0.445,"","",""
"NPIQ_SEV","A7","fivedasc_anx_total",0.185,0.3,0.236,0.565,0.343,0.297,"","",""
"NPIQ_SEV","A7","fivedasc_cimg_total",0.071,0.228,0.191,0.826,0.475,0.403,"","",""
"NPIQ_SEV","A7","fivedasc_eimg_total",0.381,0.442,0.394,0.222,0.151,0.082,"","",""
"NPIQ_SEV","A7","fivedasc_av_total",0.063,0.184,0.11,0.847,0.568,0.627,"","",""
"NPIQ_SEV","A7","fivedasc_per_total",-0.067,-0.042,-0.047,0.836,0.896,0.835,"","",""
"NPIQ_SEV","A7","boundlessMean",0.047,-0.042,-0.047,0.884,0.896,0.835,"","",""
"NPIQ_SEV","A7","anxiousEgoMean",0.039,0.163,0.173,0.904,0.614,0.445,"","",""
"NPIQ_SEV","A7","visionaryMean",0.166,0.307,0.142,0.607,0.331,0.532,"","",""
"NPIQ_SEV","B30","age",0.437,0.46,0.362,0.156,0.133,0.119,"","",""
